prior_type,model_type,condition_cb,cmpr,mean,median,sd,mad,q5,q95
new,bin,Dementia,pu_N06DA,-0.86163647332775,-0.8556565,0.4407607785769745,0.43190658419999994,-1.597713,-0.13352725000000032
orig,bin,Dementia,pu_N06DA,-0.76423340706275,-0.7682135,0.4341307350882183,0.43973397090000005,-1.4858784999999999,-0.06526326000000006
new,bin,Dementia,pu_N06DA,0.1423489782178075,0.139557,0.24439383336609327,0.24556822709999998,-0.25504684999999994,0.5386434499999998
orig,bin,Dementia,pu_N06DA,0.1452949663365,0.146503,0.23493429603682098,0.231676702467,-0.24032184999999998,0.5276121
new,bin,Diabetes,A10A_A10BJ,0.009719390781453,0.0107453,0.054259713775583154,0.054343591049999994,-0.077265475,0.09788143999999983
orig,bin,Diabetes,A10A_A10BJ,0.0097181467428,0.0110639,0.05266253758642567,0.05215460627999999,-0.07919806,0.09554907999999995
new,bin,Diabetes,A10A_A10BJ,0.079014313278125,0.07949325,0.06852998501115234,0.0698816097,-0.035185984999999996,0.1870644999999999
orig,bin,Diabetes,A10A_A10BJ,0.0769172890911525,0.07842869999999999,0.06678325413652166,0.06641573568000002,-0.03437427999999999,0.18676774999999998
new,bin,Diabetes,A10A_A10BJ,-0.03610024286895,-0.036531850000000005,0.069709375312247,0.068272180683,-0.14811805,0.07902547
orig,bin,Diabetes,A10A_A10BJ,-0.035610121903985,-0.0353478,0.06924356181075968,0.07011675006,-0.149937,0.07697895
new,bin,Diabetes,A10A_A10BJ,0.039946881945075,0.04043045000000001,0.06740213275139549,0.067251573669,-0.06984668000000001,0.15213699999999994
orig,bin,Diabetes,A10A_A10BJ,0.040496805798125,0.04275825,0.06658598868090798,0.068385228933,-0.0692717,0.1460571
new,bin,Diabetes,A10A_A10BJ,7.909596309224999e-4,7.836955e-4,0.11436752514096801,0.10731354652829998,-0.1901579,0.19526389999999996
orig,bin,Diabetes,A10A_A10BJ,-0.0011790860541905002,-5.56987e-4,0.1142859039421742,0.11280552910619998,-0.18962454999999998,0.1861724499999997
new,bin,Diabetes,A10A_A10BJ,0.026584855393484,0.0270646,0.07967664992447196,0.08151749927999999,-0.10643644999999999,0.15919824999999993
orig,bin,Diabetes,A10A_A10BJ,0.0258797939520775,0.0251804,0.07937077283319298,0.07988493429,-0.10702124999999998,0.15211349999999998
new,bin,Diabetes,pu_A10BJ,0.259060918634625,0.259591,0.11410463817510577,0.11293705499999998,0.07212985000000001,0.44699455
orig,bin,Diabetes,pu_A10BJ,0.25439031043575,0.25199499999999997,0.11337589792374482,0.11383625189999999,0.07254524000000001,0.4438221999999999
new,bin,Diabetes,pu_A10BJ,0.3306667327855,0.3271625,0.2139586326224826,0.21276570209999993,-0.02059878999999999,0.6767093999999999
orig,bin,Diabetes,pu_A10BJ,0.30518727532625,0.303921,0.20673561201054397,0.2022814962,-0.03239513499999999,0.6478653999999999
new,bin,Diabetes,pu_A10BJ,0.48602437658,0.481574,0.19667671251461893,0.1939900557,0.1602874,0.8085507999999997
orig,bin,Diabetes,pu_A10BJ,0.45806310625225,0.458874,0.20265624763106363,0.2101667043,0.11990320000000002,0.7807721
new,bin,Diabetes,pu_A10BJ,-0.42301065532,-0.418667,0.1718319894078415,0.17182889219999994,-0.71171405,-0.14221965000000053
orig,bin,Diabetes,pu_A10BJ,-0.39507441829075,-0.392543,0.16882426329324668,0.1688888964000001,-0.6666374500000001,-0.1113348000000001
new,bin,Diabetes,pu_A10BJ,0.7072338929305,0.7010945,0.4578078322714805,0.45818566919999987,-0.020962464999999996,1.4670074999999996
orig,bin,Diabetes,pu_A10BJ,0.5954936530845,0.598903,0.42224584178179947,0.4200791426999999,-0.10001138,1.2792154999999996
new,bin,Diabetes,pu_A10BJ,-0.2272104133815,-0.23039150000000003,0.4053354673873266,0.4041967902,-0.8949579,0.44040719999999994
orig,bin,Diabetes,pu_A10BJ,-0.19925220420885,-0.192325,0.39358230257266313,0.37952780880000003,-0.8702746499999999,0.44540014999999766
new,bin,Diabetes,pu_A10BK,0.012256327337815,0.0138485,0.022000075202029023,0.0203427553413,-0.024630084999999996,0.04477143
orig,bin,Diabetes,pu_A10BK,0.0128208631309875,0.0134003,0.02287375960987517,0.020414662182599998,-0.024947635,0.04889473999999998
new,bin,Diabetes,pu_A10BK,-0.0052818376410175,-0.006066165,0.023466488554270915,0.021739786341,-0.04144647,0.033500684999999954
orig,bin,Diabetes,pu_A10BK,-0.0054908564014325,-0.006756085,0.023017145459425802,0.022109591259,-0.041075425000000006,0.034314359999999995
new,bin,Diabetes,pu_A10BK,0.0234637599379,0.02335855,0.031898462749835,0.028689770361,-0.02797647,0.07448616499999998
orig,bin,Diabetes,pu_A10BK,0.02283129214365,0.0226576,0.0331391071216257,0.028227087965999997,-0.02960975,0.07651901999999995
new,bin,Diabetes,pu_A10BK,0.0156575844201225,0.0147439,0.024656935904597745,0.023069774909999997,-0.022536524999999998,0.056261514999999984
orig,bin,Diabetes,pu_A10BK,0.01524293592519,0.01521575,0.026168652142016625,0.0224710269,-0.024255739999999998,0.05605217
new,bin,Diabetes,pu_A10BK,0.06573698387675,0.06250435,0.05167597943934842,0.04809976941,-0.012409189999999997,0.15369774999999997
orig,bin,Diabetes,pu_A10BK,0.065796745053,0.06308925,0.05199970001551093,0.0478094022,-0.012561289999999998,0.15565934999999992
new,bin,Diabetes,pu_A10BK,-0.03615547874723,-0.0352904,0.031258915801641605,0.02838074463,-0.08921643,0.013370529999999981
orig,bin,Diabetes,pu_A10BK,-0.03767540651835,-0.036505750000000003,0.03323106267785743,0.029762527829999993,-0.09338713,0.013095909999999971
new,bin,GORD,pu_a02bc,-0.06976890850075,-0.06934580000000001,0.052028740749216935,0.05259145437000002,-0.15562909999999996,0.016311444999999952
orig,bin,GORD,pu_a02bc,-0.069365886771775,-0.06841755,0.05050698811668193,0.05075725577999999,-0.15421554999999998,0.012960289999999994
new,bin,GORD,pu_a02bc,0.0316037194443075,0.0313942,0.061977376026150055,0.06008034125099999,-0.07178019,0.13316949999999994
orig,bin,GORD,pu_a02bc,0.0314004503236825,0.031475199999999995,0.06150135839289742,0.06322955414999999,-0.069037490000000007,0.13201709999999997
new,bin,GORD,pu_a02bc,-0.017337423824745,-0.01767635,0.0641662488974235,0.06480422360999999,-0.12297205,0.08666555999999978
orig,bin,GORD,pu_a02bc,-0.0161129127534,-0.01509065,0.06612369929672096,0.06506782989,-0.12509119999999999,0.09102028499999978
new,bin,GORD,pu_a02bc,0.0104996356674,0.0109523,0.08749901105282758,0.09010382891999999,-0.13242184999999998,0.15280619999999998
orig,bin,GORD,pu_a02bc,0.00892823664485,0.008069795000000001,0.08529877462754809,0.08529879644999999,-0.12749734999999998,0.1490928
new,bin,GORD,pu_a02bc,-0.101532127538325,-0.1004115,0.11964857465658217,0.11938169481000001,-0.300322,0.09125436499999998
orig,bin,GORD,pu_a02bc,-0.09768909862685,-0.09623275,0.12278934469646745,0.12481972334999998,-0.29722069999999995,0.10343164999999997
new,bin,GORD,pu_a02bc,0.205152043296075,0.205897,0.1385860195876864,0.13608192360000002,-0.027170774999999987,0.43178314999999995
orig,bin,GORD,pu_a02bc,0.201934538937625,0.201791,0.1410925261530589,0.14465505809999998,-0.027530324999999998,0.43325769999999986
new,bin,Hypertension,C09AA_C09CA,0.45538014260735,0.4553615,0.3861559999976781,0.37692584580000005,-0.18462185,1.1008644999999992
orig,bin,Hypertension,C09AA_C09CA,0.399375443287995,0.39872549999999995,0.3673117881068678,0.36102421949999997,-0.18418359999999995,1.0041465
new,bin,Hypertension,C09AA_C09CA,-0.21008646652060425,-0.208885,0.379228849034704,0.37711250514,-0.8374701499999999,0.4167641499999995
orig,bin,Hypertension,C09AA_C09CA,-0.1868978402545,-0.18313400000000002,0.3584293195232434,0.34959426306,-0.7748296499999999,0.3963022499999999
new,bin,Hypertension,C09AA_C09CA,0.3764580528483,0.370402,0.43798572535355595,0.4385501148,-0.3454453,1.106323
orig,bin,Hypertension,C09AA_C09CA,0.3243437401344,0.3169115,0.3961726311498195,0.40200558153,-0.3284370499999999,0.9848725999999991
new,bin,Hypertension,C09AA_C09CA,-0.48038053468225,-0.47046600000000005,0.4896467375110687,0.49323655710000003,-1.2884265,0.3152707999999997
orig,bin,Hypertension,C09AA_C09CA,-0.3972458506535,-0.39520599999999995,0.4610162069438443,0.47412977198999995,-1.1632479999999998,0.36332435
new,bin,Hypertension,C09AA_C09CA,-0.02724519384675,-0.02575205,0.523850722079672,0.50431298757,-0.8962694,0.8318593499999989
orig,bin,Hypertension,C09AA_C09CA,-0.042036188764925,-0.048149250000000005,0.4833596446393737,0.48748592235000004,-0.8511584,0.7586539499999998
new,bin,Hypertension,C09AA_C09CA,-0.114192691089475,-0.1216405,0.8628395855556151,0.8498048223,-1.532597,1.3046379999999997
orig,bin,Hypertension,C09AA_C09CA,-0.06746568698525,-0.0713406,0.6887379457547174,0.7111157466,-1.1790969999999998,1.0704179999999994
new,bin,ibd,pu_L04AA,0.0500299519784,0.0519076,0.1618900625339164,0.15962101554,-0.22329564999999998,0.3208246499999998
orig,bin,ibd,pu_L04AA,0.0523493922804,0.05229255,0.15726074220720315,0.15590569407000002,-0.20602859999999998,0.30714404999999995
new,bin,ibd,pu_L04AA,0.097075514196125,0.09799759999999999,0.1529529692269446,0.15548075867099997,-0.15634489999999998,0.34963939999999966
orig,bin,ibd,pu_L04AA,0.092252801324575,0.08954825,0.14571027305935802,0.14061969518099998,-0.14913284999999998,0.3370426999999999
new,bin,ibd,pu_L04AA,0.169185336179435,0.1677575,0.2171974958723187,0.21216435953999996,-0.18901535,0.5290957999999999
orig,bin,ibd,pu_L04AA,0.16604771102345,0.172168,0.2103916805872554,0.20743582922999998,-0.18191604999999997,0.5047769999999999
new,bin,ibd,pu_L04AA,0.5588502680925,0.556329,0.30266840105698656,0.3034148313,0.05705267000000001,1.0574445
orig,bin,ibd,pu_L04AA,0.5325118049825,0.529861,0.28168555312753124,0.27142032330000004,0.06714289000000001,1.0035804999999998
new,bin,ibd,pu_L04AA,0.056596347066925,0.05782695,0.22000085090009366,0.22204299747,-0.3016933,0.4203574499999999
orig,bin,ibd,pu_L04AA,0.0510929585192275,0.04923235,0.21732974173139544,0.22257161849999998,-0.30016505,0.4106845999999999
new,bin,ibd,pu_L04AA,-0.17643351915125,-0.17748799999999998,0.2907608846206667,0.29276057118,-0.6535473999999999,0.2995594999999995
orig,bin,ibd,pu_L04AA,-0.162429816579,-0.1633575,0.2792901354197736,0.27493482659999996,-0.6163778,0.2921808999999997
new,bin,ibd,pu_L04AB,-0.065972526502375,-0.069547,0.14574485772845547,0.1316356062,-0.29881055,0.16905305
orig,bin,ibd,pu_L04AB,-0.06911388294485,-0.06961255,0.1422220241652925,0.1295799813,-0.29271725,0.16105325
new,bin,ibd,pu_L04AB,0.0287905437145,0.03137075,0.1698008812596658,0.14750417052,-0.2513629,0.29281324999999986
orig,bin,ibd,pu_L04AB,0.018815563116725,0.02510245,0.1620978292547739,0.14376127269,-0.25189825,0.26297489999999996
new,bin,ibd,pu_L04AB,0.10862281306575,0.111555,0.19291421605889647,0.18602056178999996,-0.20816055,0.4105557999999999
orig,bin,ibd,pu_L04AB,0.11711407455825,0.12180250000000001,0.19265917992243253,0.17619959699999999,-0.19778839999999998,0.4127700999999999
new,bin,ibd,pu_L04AB,-0.3018664453365,-0.3136905,0.2737149090545976,0.23301950070000002,-0.70676335,0.1314868
orig,bin,ibd,pu_L04AB,-0.29608065654475,-0.30233350000000003,0.23972895836841163,0.2174077227,-0.6617487,0.09752045999999992
new,bin,ibd,pu_L04AB,0.124694665507275,0.1092835,0.32585608464949556,0.26333140596,-0.37079485,0.6941920999999998
orig,bin,ibd,pu_L04AB,0.1316971973324,0.1093875,0.28882317126233553,0.24805069254,-0.29292765,0.62322685
new,bin,ibd,pu_L04AB,-0.273274482723425,-0.2593835,0.4222895380406227,0.36992489740499995,-0.97612875,0.38246119999999995
orig,bin,ibd,pu_L04AB,-0.23574331605125,-0.24003049999999998,0.35824261662519635,0.32392971576,-0.7926412,0.32638399999999973
new,bin,ibd,pu_l04ac_il12-il23,-0.01906901637,-0.015788200000000002,0.17978885771750353,0.17828635650000002,-0.3193009,0.27103934999999985
orig,bin,ibd,pu_l04ac_il12-il23,-0.02174127791475,-0.02447465,0.1821558640564232,0.18268641678,-0.3143629,0.2816102
new,bin,ibd,pu_l04ac_il12-il23,-0.16074842939015,-0.15557949999999998,0.2380778102608616,0.23928867480000002,-0.54732475,0.22604424999999995
orig,bin,ibd,pu_l04ac_il12-il23,-0.15974543665275,-0.162225,0.22679800087430613,0.22889517436800003,-0.5216858,0.22059349999999997
new,bin,ibd,pu_l04ac_il12-il23,-0.33118816983325,-0.333173,0.26500636297118835,0.2613312303,-0.7602742,0.11432384999999985
orig,bin,ibd,pu_l04ac_il12-il23,-0.30956054064625,-0.3105925,0.2560059912092659,0.2538166722,-0.7266453,0.10265984999999994
new,bin,ibd,pu_l04ac_il12-il23,0.5754984298675,0.576757,0.2860232109484818,0.28468959330000004,0.096977135,1.0464159999999996
orig,bin,ibd,pu_l04ac_il12-il23,0.53812056928375,0.5403849999999999,0.27048834913691827,0.27320240850000016,0.086521845,0.9801085999999999
new,bin,ibd,pu_l04ac_il12-il23,0.638086844633,0.6368389999999999,0.35080837668368076,0.3348889467000001,0.059958505,1.2375185
orig,bin,ibd,pu_l04ac_il12-il23,0.57323162776775,0.574795,0.3405467982863708,0.3436726104,0.012997305000000006,1.130495
new,bin,ibd,pu_l04ac_il12-il23,-0.41031597595335,-0.39958150000000003,0.6098445771608608,0.6178121703599999,-1.408614,0.5838903999999999
orig,bin,ibd,pu_l04ac_il12-il23,-0.325312093703,-0.3172165,0.5299659181774108,0.5275239059999999,-1.2259115,0.5430575499999993
new,bin,inflammatory arthropathy,pu_l04ac_il6,-0.26136859725975,-0.2730775,0.5812253762960616,0.5900584914,-1.205886,0.6972301999999984
orig,bin,inflammatory arthropathy,pu_l04ac_il6,-0.197822311376025,-0.19025599999999998,0.5196893085258998,0.5277522263999999,-1.07627,0.6498930999999999
new,bin,inflammatory arthropathy,pu_l04ac_il6,-1.4574733744275,-1.46054,0.5999739026356345,0.6076955009999999,-2.4421595000000003,-0.46032410000000024
orig,bin,inflammatory arthropathy,pu_l04ac_il6,-1.15301594650325,-1.1528100000000001,0.540673775214611,0.5530468649999997,-2.0234,-0.26302405000000056
new,bin,inflammatory arthropathy,pu_l04ac_il6,0.527519470261,0.5367175,0.6890586434489755,0.7017643953599999,-0.5974221,1.6505499999999993
orig,bin,inflammatory arthropathy,pu_l04ac_il6,0.3734329678075,0.372541,0.5990739367956662,0.60756466155,-0.608756,1.3528814999999972
new,bin,inflammatory arthropathy,pu_l04ac_il6,-0.149748730598725,-0.169435,0.5975611386768359,0.5991364511999999,-1.1088319999999998,0.8390265499999998
orig,bin,inflammatory arthropathy,pu_l04ac_il6,-0.1193311339903,-0.1226215,0.5428291046540304,0.5593360542,-0.9923512999999999,0.7661443499999999
new,bin,inflammatory arthropathy,pu_l04ac_il6,-0.3782816553261225,-0.37025149999999996,0.6944883843914194,0.6983179434,-1.5209065000000002,0.7416367999999999
orig,bin,inflammatory arthropathy,pu_l04ac_il6,-0.27445797627575,-0.271256,0.5870323756810742,0.5965752596999999,-1.2373319999999999,0.6737218999999994
new,bin,inflammatory arthropathy,pu_l04ac_il6,0.851044967411,0.8517825,0.862632573380674,0.8727213705000001,-0.5592448499999999,2.3093304999999997
orig,bin,inflammatory arthropathy,pu_l04ac_il6,0.533476869495,0.533818,0.6939509245783719,0.6887864562599999,-0.5890709999999999,1.671745
new,bin,Osteoporosis,pu_h05aa,0.029744474751175,0.028994850000000003,0.09390337715053386,0.09525208328999998,-0.1230487,0.18359969999999975
orig,bin,Osteoporosis,pu_h05aa,0.026837413187625,0.0258911,0.09373414368908277,0.09210222545999999,-0.12449385,0.18466855
new,bin,Osteoporosis,pu_h05aa,-0.060538942919925,-0.05937015,0.10413386266054195,0.10394189841,-0.2312721,0.10998064999999978
orig,bin,Osteoporosis,pu_h05aa,-0.0553552913908,-0.05705395,0.10238151463012864,0.10048484586,-0.2232596,0.11797274999999999
new,bin,Osteoporosis,pu_h05aa,0.003949079563325,0.00549788,0.09700966743374065,0.09623205223799998,-0.15815115000000002,0.16287529999999997
orig,bin,Osteoporosis,pu_h05aa,0.003928287700225,0.00399238,0.09792964840674905,0.09566506152,-0.15828709999999999,0.16786829999999991
new,bin,Osteoporosis,pu_h05aa,-0.097480503494775,-0.09824355,0.10722024098274749,0.10425487527,-0.2732115,0.08158975499999996
orig,bin,Osteoporosis,pu_h05aa,-0.0934960689842,-0.09266585,0.10968752624861647,0.11045229153000001,-0.2757561,0.0863783099999999
new,bin,Osteoporosis,pu_h05aa,-0.04718115482945,-0.05065625,0.10532897876996339,0.10600189698,-0.21690525,0.13230309999999992
orig,bin,Osteoporosis,pu_h05aa,-0.049657609725975,-0.050166,0.10198002264867942,0.10161473531999998,-0.22060354999999998,0.1233715
new,bin,Osteoporosis,pu_h05aa,-0.253459427106125,-0.2522645,0.15252748309129083,0.15356622539999998,-0.50982775,-0.0021197800000000238
orig,bin,Osteoporosis,pu_h05aa,-0.2485496905405,-0.249722,0.14549293623128887,0.14998500509999999,-0.4846036,-0.010146690000000007
new,bin,Osteoporosis,pu_m05ba,0.01928005006296,0.0193431,0.026657302665313996,0.026767171746,-0.025104519999999998,0.06324636
orig,bin,Osteoporosis,pu_m05ba,0.0189030755902,0.018833950000000002,0.027694130136550706,0.02780019946389,-0.025538299999999996,0.06429815499999998
new,bin,Osteoporosis,pu_m05ba,0.01777839478332,0.017861000000000002,0.026268055942150658,0.026879686259999997,-0.02527532,0.060910729999999996
orig,bin,Osteoporosis,pu_m05ba,0.01776810947045,0.0178863,0.026793799250329695,0.026295691602599997,-0.025852390000000003,0.06031091499999998
new,bin,Osteoporosis,pu_m05ba,-0.0244902395943,-0.0247712,0.02822629402656962,0.028787258724000002,-0.070142595,0.021831854999999983
orig,bin,Osteoporosis,pu_m05ba,-0.02371402628825,-0.02398045,0.027374587034379155,0.027437499684,-0.069767185,0.021192794999999987
new,bin,Osteoporosis,pu_m05ba,0.0022880983147425,0.00239131,0.028927181485676707,0.029082844685999996,-0.044841860000000004,0.04972427499999998
orig,bin,Osteoporosis,pu_m05ba,0.0025063927901425,0.002814805,0.028620331025928862,0.028841544122999996,-0.04490335,0.049756629999999955
new,bin,Osteoporosis,pu_m05ba,-0.0321614922139425,-0.032617850000000004,0.031766026771970914,0.03238243029,-0.08395365499999999,0.02027457499999998
orig,bin,Osteoporosis,pu_m05ba,-0.0315200919602025,-0.0319399,0.031109731166302754,0.03164468853,-0.08164355499999999,0.01954352499999997
new,bin,Osteoporosis,pu_m05ba,0.054879908037525,0.0549435,0.035177187400407706,0.03497134640999999,-0.004022802499999998,0.11240105
orig,bin,Osteoporosis,pu_m05ba,0.0542161518152675,0.0537518,0.03659051549994509,0.036483894929999997,-0.0062182524999999985,0.1129120999999999
new,bin,Parkinson Disease,pu_N04BC,-0.168473498558,-0.16597099999999998,0.29377576281399864,0.29935228491,-0.648503,0.317575449999999
orig,bin,Parkinson Disease,pu_N04BC,-0.15067268813225,-0.1553875,0.279445564959157,0.27819839985,-0.6076288499999999,0.3133325499999999
new,bin,Parkinson Disease,pu_N04BC,0.40576584717475,0.40478000000000003,0.2946321739599113,0.2952760985999999,-0.08929110499999995,0.8872462499999999
orig,bin,Parkinson Disease,pu_N04BC,0.3734181133725,0.37692349999999997,0.28873795392169904,0.28419143969999994,-0.10611759999999999,0.8370838
new,bin,Parkinson Disease,pu_N04BC,0.19801624960085,0.1951055,0.3312808480847787,0.33449346315,-0.34960674999999997,0.7293420499999999
orig,bin,Parkinson Disease,pu_N04BC,0.181845396753,0.192253,0.31676505652706455,0.31231013477999997,-0.3348471,0.7026796499999999
new,bin,Parkinson Disease,pu_N04BC,-0.25092517602475,-0.250967,0.3454278534358613,0.34564595099999995,-0.8155350000000001,0.3259860999999999
orig,bin,Parkinson Disease,pu_N04BC,-0.22637235673125,-0.22259400000000001,0.33126313198816176,0.32264860110000004,-0.7803011,0.3149198999999994
new,bin,Parkinson Disease,pu_N04BC,0.107628172433975,0.11593300000000001,0.37846628748828864,0.37627572569999995,-0.5288859499999999,0.7328247999999998
orig,bin,Parkinson Disease,pu_N04BC,0.089834954493225,0.08979475,0.36471700211778413,0.37282200899999995,-0.49852959999999996,0.6768871
new,bin,Parkinson Disease,pu_N04BC,0.785326089548,0.7812645,0.4324162314737246,0.4354477743000001,0.07414728000000002,1.5081609999999999
orig,bin,Parkinson Disease,pu_N04BC,0.68756310304475,0.6849075,0.40839398484454503,0.4234809684,0.032788040000000004,1.352787
new,bin,Psoriasis,pu_l04ac_il12_il23,0.1166782452275,0.119498,0.19887025342989573,0.19633360151999998,-0.21781509999999998,0.4412241499999999
orig,bin,Psoriasis,pu_l04ac_il12_il23,0.10838271658765,0.102764,0.2010134252166133,0.2012844477,-0.220451,0.43960289999999974
new,bin,Psoriasis,pu_l04ac_il12_il23,-0.46943676051975,-0.46792449999999997,0.2321763455160752,0.23798695199999995,-0.8481190000000001,-0.08957154000000013
orig,bin,Psoriasis,pu_l04ac_il12_il23,-0.452558763149075,-0.45043900000000003,0.22837807275090186,0.22860802440000003,-0.83715365,-0.07737725500000019
new,bin,Psoriasis,pu_l04ac_il12_il23,-0.32068929021425,-0.32372449999999997,0.2577171598281032,0.2568560022,-0.7411975,0.10467384999999993
orig,bin,Psoriasis,pu_l04ac_il12_il23,-0.31141224566975,-0.30913650000000004,0.24730985341074446,0.2517684603,-0.7251538,0.09091621999999974
new,bin,Psoriasis,pu_l04ac_il12_il23,-0.203929491273225,-0.2078625,0.267545719514253,0.26962541361,-0.6518169500000001,0.23494944999999984
orig,bin,Psoriasis,pu_l04ac_il12_il23,-0.194008844639625,-0.1952535,0.2651640597024444,0.26696347944,-0.6315611,0.25049959999999993
new,bin,Psoriasis,pu_l04ac_il12_il23,0.36223055000975,0.3581655,0.28149238639691837,0.2758925862,-0.1094435,0.8201853499999999
orig,bin,Psoriasis,pu_l04ac_il12_il23,0.332267506607,0.3328015,0.27398601991502325,0.2753343872999999,-0.10423024999999998,0.7836539499999998
new,bin,Psoriasis,pu_l04ac_il17a,0.6972207289639,0.7045600000000001,0.8033867248165681,0.8045180639999998,-0.6346394,2.0000344999999995
orig,bin,Psoriasis,pu_l04ac_il17a,0.47758554305375,0.478644,0.6593232745919727,0.6806863452899999,-0.5900110999999999,1.5598124999999996
new,bin,Psoriasis,pu_l04ac_il17a,0.03584254771235,0.03606455,0.09478660885946447,0.09293982032999999,-0.1165381,0.19320114999999993
orig,bin,Psoriasis,pu_l04ac_il17a,0.0396466458015,0.039994249999999995,0.09617920587734421,0.09642956420999999,-0.11683274999999999,0.19880119999999984
new,bin,Psoriasis,pu_l04ac_il17a,-0.06046364795055,-0.06117065,0.09509510332705559,0.09534281840999999,-0.21761029999999998,0.09401585999999994
orig,bin,Psoriasis,pu_l04ac_il17a,-0.06428794621449,-0.06607245,0.09491663978924118,0.09354231190500001,-0.2229639,0.09075155
new,bin,Psoriasis,pu_l04ac_il17a,0.056658495807775,0.0554683,0.10950056099845468,0.11001529518,-0.12087945,0.2369820999999998
orig,bin,Psoriasis,pu_l04ac_il17a,0.0593338951572625,0.058814000000000005,0.1094313484130442,0.11008912866,-0.12121124999999999,0.2397321
new,bin,Psoriasis,pu_l04ac_il17a,0.038737988159725,0.041862250000000004,0.12802838978871645,0.12542662565999999,-0.1771717,0.24654269999999995
orig,bin,Psoriasis,pu_l04ac_il17a,0.0399416498445,0.0416938,0.1286215929001155,0.12920169591,-0.1708652,0.2527877
new,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,0.067136907575575,0.06682575,0.15321690282592898,0.15566262179999998,-0.18525925,0.3195831499999999
orig,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,0.07344204900265,0.072781,0.1509881345534093,0.14971198431,-0.18081124999999998,0.3212071
new,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,0.003214249021075,-6.803915e-5,0.19782114093146203,0.19955357024378997,-0.30925235,0.32947565
orig,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,-0.0026885749784999998,-0.004582785,0.19924510913652663,0.1919285004,-0.33082475,0.32948424999999976
new,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,0.1486528508435,0.15230300000000002,0.19807005409646233,0.19836669089999992,-0.182565,0.47404044999999984
orig,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,0.145349097131625,0.14501999999999998,0.19642491907351006,0.19256624078999995,-0.18181709999999998,0.47397539999999994
new,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,-0.2905322190415,-0.294178,0.19932579439805762,0.2007032685,-0.6112095999999999,0.0374337149999999
orig,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,-0.28317389967975,-0.2857205,0.1917033676991881,0.19640002199999995,-0.59738655,0.03742311499999993
new,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,-0.232247454508875,-0.233269,0.2180632930393287,0.21705412259999998,-0.5912500500000001,0.13356325
orig,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,-0.21929310860805,-0.21880850000000002,0.20651297202826704,0.20167474215,-0.56385475,0.11752269999999995
new,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,0.03653891572275,0.03334815,0.21106617454610946,0.21672053760000004,-0.3037235,0.38005664999999994
orig,bin,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,0.02949816076625,0.028694,0.21692645152057546,0.210506961,-0.32131675,0.39391509999999985
new,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,-0.11655542487269,-0.1151665,0.21054441728558174,0.20630927561999998,-0.462908,0.22934424999999992
orig,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,-0.1072620554612,-0.105848,0.21269672725574493,0.21539412950999995,-0.4621973,0.23808184999999993
new,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.27597342631605,0.273932,0.291268918342353,0.29807754543,-0.19843565,0.7508132499999999
orig,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.264014851081175,0.26650850000000004,0.2795484767844542,0.28607715864,-0.19688155,0.71760445
new,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,-0.03070401182775,-0.030109900000000002,0.3284914689006291,0.3347429106,-0.5581686499999999,0.5168800999999998
orig,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,-0.016318930252775,-0.0206445,0.32379410394451447,0.3384501519,-0.5479727499999999,0.5078449
new,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.1238927442315,0.124195,0.35483500936704865,0.35483955359999997,-0.4661275,0.7154048999999998
orig,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.102777087975625,0.09742305,0.3463010824039642,0.34162736369999996,-0.4716083,0.6618297499999999
new,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.351897991898,0.3487,0.3193918568902717,0.3140873274,-0.17886185000000002,0.8780297499999999
orig,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.328328872931925,0.3300125,0.29715200677410925,0.3061087155,-0.15768055,0.8176173999999998
new,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.2959875914995,0.29721600000000004,0.2974488239546363,0.29792772869999995,-0.2074676,0.7870284999999999
orig,bin,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.2734928345362,0.2707075,0.2972827628787416,0.303792153,-0.21219249999999998,0.7627276999999996
